submitted_on,waterpoint_photo,latitude,longitude,functional_status,current_problem,other_current_problem,water_quality_problems_available,available_water_quality_issues,other_water_quality_issues,households_using_waterpoint,water_unavailable_seasonally,water_unavailable_period,service_provider_available,type_of_provider,waterpoint_committee_active
16/06/2022,https://api.mwater.co/v3/images/7036b40bbf1b494480491ae013a6ce4c,-15.13619072,35.0763702,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc, Low yield",NA,No,NA,NA,17,Yes,"11, 12, 10",Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/67c38bdab8c1405088b767ea64cec4b8,-14.44574,35.3826214,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,48,No,NA,Yes,Area or Water Mechanic,No
16/06/2022,https://api.mwater.co/v3/images/670cba126f17415dadc2b387859def89,-14.5181009,35.3739032,Functional,NA,NA,Yes,Turbidity or cloudy water ,NA,40,No,NA,Yes,Area or Water Mechanic,No
16/06/2022,https://api.mwater.co/v3/images/4f1e7c428e3c4a59ae80eeab3f979378,-14.5164117,35.3723102,Partially functional but in need of repair,Low water flow - Low water pressure,NA,No,NA,NA,30,No,NA,Yes,Area or Water Mechanic,No
16/06/2022,https://api.mwater.co/v3/images/3c0fdbe6ef2947b7a054146fe73926fe,-15.13094674,35.07920496,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts, Broken parts",NA,No,NA,NA,30,No,NA,Yes,"Area or Water Mechanic, Water Point Committee, Community members",Yes 
16/06/2022,https://api.mwater.co/v3/images/28eb6e37ca8042ec8506e4e0e50ae55c,-15.1396428,35.0835894,Functional,NA,NA,No,NA,NA,35,No,NA,Yes,Water Point Committee,Yes 
16/06/2022,https://api.mwater.co/v3/images/fd5039cfc6c04484b6fa1aa02e237cab,-14.5153767,35.37027,Partially functional but in need of repair,"Broken parts, Low water flow - Low water pressure, Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,10,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/604170ef968f46209d7cea8f2a59fedb,-14.5155883,35.3717734,Partially functional but in need of repair,"Worn out parts, Low water flow - Low water pressure",NA,No,NA,NA,15,No,NA,Yes,Institution,No
16/06/2022,https://api.mwater.co/v3/images/581a9e66bfd440b68d4afa1afaa14f6f,-15.12124098,35.08284716,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,20,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/02db29a9b28941ceb49795a99d3c6fef,-15.1722293,34.98263574,Partially functional but in need of repair,"Broken parts, Low water flow - Low water pressure, Low yield, Worn out parts",NA,No,NA,NA,45,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
16/06/2022,https://api.mwater.co/v3/images/6c9726bde2a64f7ea7490629c656e100,-14.5393218,35.33091,Partially functional but in need of repair,"Low water flow - Low water pressure, Worn out parts",NA,Yes,Salinity or salty water,NA,30,No,NA,Yes,Institution,No
16/06/2022,https://api.mwater.co/v3/images/d0f4c4e33ce743d3913980117e3eebde,-14.5388965,35.3308004,Partially functional but in need of repair,"Broken parts, Low water flow - Low water pressure, Worn out parts",NA,Yes,Salinity or salty water,NA,38,No,NA,No,NA,No
16/06/2022,https://api.mwater.co/v3/images/df2cc7688b224ccdbf70552eef24d57a,-14.5390333,35.32905,Functional,NA,NA,No,NA,NA,12,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
16/06/2022,https://api.mwater.co/v3/images/440c914465404292aa5fbfd21cccb8c1,-14.5466698,35.3202625,Functional,NA,NA,Yes,Salinity or salty water,NA,30,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
16/06/2022,https://api.mwater.co/v3/images/4d567436d7fd4bf19bc0600659c2bca0,-14.5508283,35.3223183,Not functional,"Worn out parts, Low water flow - Low water pressure, Irregular supply, Low yield",NA,NA,NA,NA,NA,NA,NA,No,NA,No
16/06/2022,https://api.mwater.co/v3/images/396befb3193442cfa6c883debf15e238,-14.5538783,35.318165,Partially functional but in need of repair,"Irregular supply, Low water flow - Low water pressure, Low yield, Inadequate number of pipes",NA,Yes,Salinity or salty water,NA,25,No,NA,Yes,Owner / Private household,No
16/06/2022,https://api.mwater.co/v3/images/edaf56774cd44bda89354253640f28f9,-14.51427,35.3747383,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,18,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/6d9b7b3ce4d24e5ba9c5275a4aab3d60,-15.1283867,35.08705575,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts, Broken parts, Other",It requires repeated pumping for water to start flowing ,Yes,Salinity or salty water,NA,35,No,NA,Yes,"Area or Water Mechanic, Water Point Committee, Community members",Yes 
16/06/2022,https://api.mwater.co/v3/images/c50d1fafb3be44c08b7687cfd58c809e,-15.13448811,35.08765007,Functional,NA,NA,No,NA,NA,12,No,NA,Yes,"Community members, Water Point Committee",Yes 
16/06/2022,https://api.mwater.co/v3/images/d48980549999461cbce2d575fd14e4a5,-15.1451553,35.0853855,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,92,No,NA,Yes,"Politician, Water Point Committee",Yes 
16/06/2022,https://api.mwater.co/v3/images/d43d594967b84c87a0760dccb102bc41,-15.1424222,35.0761545,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Low water flow - Low water pressure",NA,No,NA,NA,20,No,NA,Yes,Owner / Private household,No
16/06/2022,https://api.mwater.co/v3/images/251993d3f65740aa96e538f488a56af8,-15.18759135,34.99162044,Functional,NA,NA,No,NA,NA,36,No,NA,Yes,"Unofficial/ Bush Mechanic, Community members",Yes 
16/06/2022,https://api.mwater.co/v3/images/60909e547249480aa224d49dbb15d68d,-15.13207715,35.09848463,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc, Broken parts, Inadequate number of pipes, Low water flow - Low water pressure",NA,Yes,Salinity or salty water,NA,45,No,NA,Yes,"Water Point Committee, Unofficial/ Bush Mechanic, Community members",Yes 
16/06/2022,https://api.mwater.co/v3/images/decde504fac24810a23c480567c9a72e,-15.144873,35.0918351,Functional,NA,NA,No,NA,NA,102,No,NA,Yes,"Politician, Area or Water Mechanic",Yes 
16/06/2022,https://api.mwater.co/v3/images/23f906762aec4b32a5e13c6b8122ac4e,-15.1454755,35.0915874,Functional,NA,NA,No,NA,NA,78,No,NA,Yes,Owner / Private household,No
16/06/2022,https://api.mwater.co/v3/images/15718b1a93b343bd8e5c3dbb03577614,-14.6400928,35.5476578,Functional,NA,NA,No,NA,NA,85,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/21ae71fa2d4444ed9a7fe6711f33da95,-14.6140442,35.539064,Functional,NA,NA,No,NA,NA,48,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/9a477152351247c6b3c2a08ec2114587,-14.6303698,35.5421026,Functional,NA,NA,No,NA,NA,63,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/76082cab4ac04063b82426feb2e570bb,-14.647025,35.5395367,Not functional,Newly constructed,NA,NA,NA,NA,NA,NA,NA,Yes,Institution,Yes 
16/06/2022,https://api.mwater.co/v3/images/a7984e90e3194869aeca9832b4c71905,-14.6482267,35.5378466,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,39,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/69e397cd53d648e5b9618703b90367d6,-14.6634213,35.5367196,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,44,Yes,"10, 11",Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/b9f99d17437448d2949801cf537c75c6,-14.6629164,35.5434344,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,39,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/873e85c4d6ca4e3f9f0771b89f3e9637,-14.6604992,35.5474929,Functional,NA,NA,No,NA,NA,43,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/0fc0f7d4a15240099c48a871482df0a2,-14.6653565,35.5495183,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,42,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/72287a03b0d440b786a826d89a14de95,-14.6713767,35.5489617,Partially functional but in need of repair,"Worn out parts, Broken parts",NA,No,NA,NA,47,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/0a7321473cd24a85a4676baf610ab015,-14.6765125,35.5462624,Functional,NA,NA,No,NA,NA,56,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/712d389cae654b0395c9a9568a97ed5c,-14.6793793,35.541168,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,46,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/40b9060fb6e24c7bb1ef2dd8e5b36aea,-14.6759798,35.5367937,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,33,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/d885c1650985492aa481e318fa109423,-14.6811044,35.5351077,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,34,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/be1141e7caaa497e9ddf2a797d5301ec,-14.6828701,35.5349395,Functional,NA,NA,No,NA,NA,42,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/121fa89e800d4e01a511931abb51afa6,-14.68504,35.5376017,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,35,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/ffbda12d66144dc3ab9135250f215ccb,-14.6884434,35.5363819,Functional,NA,NA,No,NA,NA,58,No,NA,Yes,Area or Water Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/2543473b57ac4b3885917514fe6fc69e,-14.6912536,35.5371895,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,37,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/50a43fddbf3b42089674de27ac0ef72a,-15.18550874,34.97551659,Functional,NA,NA,No,NA,NA,106,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee, Community members",Yes 
16/06/2022,https://api.mwater.co/v3/images/099e02cfa64b4944b1dc5b6a9377ccf0,-15.19269337,34.99858368,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,40,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/4c2ffb0e0f15428586cdd34666d340ec,-14.4787523,35.5920838,Not functional,Newly constructed,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes 
16/06/2022,https://api.mwater.co/v3/images/5f9c890600ab468ab82774a40d13f12c,-14.5133634,35.587706,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,130,No,NA,Yes,Water Point Committee,Yes 
16/06/2022,https://api.mwater.co/v3/images/794c0a7740d1433c984f0de4f2466217,-14.5078973,35.5834374,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,55,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/6e3214375b5643cf95bd284d5218c12f,-14.4883061,35.6127284,Partially functional but in need of repair,"Low water flow - Low water pressure, Worn out parts",NA,No,NA,NA,100,No,NA,Yes,Water Point Committee,Yes 
16/06/2022,https://api.mwater.co/v3/images/c1b6965642b94462bea0a8b2a77cf278,-14.4906163,35.5868804,Partially functional but in need of repair,Worn out parts,NA,Yes,Turbidity or cloudy water ,NA,20,Yes,"10, 09",Yes,Water Point Committee,Yes 
16/06/2022,https://api.mwater.co/v3/images/f366de0bab9748d6b7d78c89e5f906a6,-14.477733,35.5898454,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,150,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/186ca6f8e6d2480792fc411f18eff9e1,-14.5095999,35.586006,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,200,Yes,10,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/a4c2cae9679d416bb3478e2186889d7a,-14.4926514,35.5907735,Functional,NA,NA,No,NA,NA,60,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
16/06/2022,https://api.mwater.co/v3/images/bc71b9e40ab146e48d0efc009912121f,-14.489735,35.6070111,Functional,NA,NA,No,NA,NA,28,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/1dafeeff4c5843c0b51d1f95ed9572dc,-15.150804,35.0256934,Not functional,Other,"When it was drilled the water was coming with mud, so they need an expert to remove the pipes and resurrection construct again",NA,NA,NA,NA,NA,NA,No,NA,No
17/06/2022,https://api.mwater.co/v3/images/7fb23f759e8a4ef3921371bc3d9b4647,-15.1500161,35.0210177,Not functional,"Inadequate number of pipes, Structural problems - Civil works, apron, etc",NA,NA,NA,NA,NA,NA,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/8fc82e3401964600b991b4768245f067,-15.1490822,35.0131552,Functional,NA,NA,No,NA,NA,300,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/dfc1adfd19274a7aa7293f1085e8b3d8,-15.12218246,35.07366625,Functional,NA,NA,No,NA,NA,21,No,NA,Yes,"Water Point Committee, Community members",Yes 
17/06/2022,https://api.mwater.co/v3/images/d21d655e17014a6fb32b1da5c4c43b97,-14.5151952,35.3733393,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,12,No,NA,Yes,Area or Water Mechanic,No
17/06/2022,https://api.mwater.co/v3/images/496b96cda9f146729f37431f78496ead,-15.145057,35.0116698,Functional,NA,NA,No,NA,NA,29,No,NA,Yes,Water Point Committee,Yes 
17/06/2022,https://api.mwater.co/v3/images/0a751ae6151d406699d4c9613ecbdbde,-15.1234845,35.06965192,Partially functional but in need of repair,"Broken parts, Inadequate number of pipes, Worn out parts",NA,No,NA,NA,60,No,NA,Yes,"Water Point Committee, Community members, Area or Water Mechanic",Yes 
17/06/2022,https://api.mwater.co/v3/images/23262e9341ca48ddba2c7ea06d6a2212,-14.5157899,35.3706427,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,25,No,NA,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/cd8f3759eae54291b47bc8bc3d3923a1,-15.178346,35.0561835,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,30,Don't know,NA,Yes,"Community members, Water Point Committee, Politician",Yes 
17/06/2022,https://api.mwater.co/v3/images/897d8a04d964418fa00744719148a88d,-15.12619535,35.06448894,Not functional,"Broken parts, Inadequate number of pipes, Structural problems - Civil works, apron, etc, Worn out parts, Other",Degraded rope,NA,NA,NA,NA,NA,NA,Yes,"Community members, Water Point Committee",Yes 
17/06/2022,https://api.mwater.co/v3/images/4253d24e5ac24b4cb1104e65f5199cb7,-15.1767721,35.0603162,Partially functional but in need of repair,"Broken parts, Worn out parts, Low yield, Irregular supply",NA,No,NA,NA,85,No,NA,Yes,Community members,No
17/06/2022,https://api.mwater.co/v3/images/3cedb0a2d6454e8da215c1ddae276d93,-14.4192609,35.3882518,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/06/2022,https://api.mwater.co/v3/images/ef1a7722b6e446969f3fb6984a933003,-15.13319155,35.06476604,Partially functional but in need of repair,"Worn out parts, Inadequate number of pipes, Low water flow - Low water pressure, Other",When it stays idle for long time it requires repeated pumping for water to start flowing ,No,NA,NA,40,No,NA,Yes,"Water Point Committee, Community members",Yes 
17/06/2022,https://api.mwater.co/v3/images/2843fec9c8c646aea6c519382466ece1,-15.1716761,35.0760461,Partially functional but in need of repair,"Irregular supply, Broken parts, Structural problems - Civil works, apron, etc",NA,Yes,Salinity or salty water,NA,106,Yes,10,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/b6f70652985942b395c446514602464e,-14.4178267,35.3910524,Not functional,"Worn out parts, Structural problems - Civil works, apron, etc, Broken parts",NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/ce30e48521bf4271b9b645824fc5575d,-15.1776773,35.0670154,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,45,No,NA,Yes,Community members,No
17/06/2022,https://api.mwater.co/v3/images/2357b59a32d54c0daf764a5c03741cad,-14.5174083,35.37453,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,16,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/023f4ebce2744eb1ae588cf260424999,-14.4186024,35.3906565,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,50,Yes,"08, 09, 10, 11, 12",Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/97462b687253422982f410e5143732bb,-15.13623175,35.06786848,Functional,NA,NA,No,NA,NA,30,No,NA,Yes,"Water Point Committee, Community members",Yes 
17/06/2022,https://api.mwater.co/v3/images/94cd1ca136c6410cbe159e9f7d05aa62,-14.6889394,35.5408163,Functional,NA,NA,No,NA,NA,44,No,NA,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/f00afd5a2e8b4f218bc1743292595073,-14.6915432,35.5391077,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,26,No,NA,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/d2b1457a611c42dabd19b4652dfe0e6d,-14.6916417,35.539135,Functional,NA,NA,No,NA,NA,27,No,NA,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/7da123baa44845a694ca1a0b2b49b664,-15.1775567,35.0638667,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,52,No,NA,Yes,"Community members, Institution",No
17/06/2022,https://api.mwater.co/v3/images/3ec20856d87e4082b1be4b056414fc10,-15.1397035,35.07198861,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee, Community members",Yes 
17/06/2022,https://api.mwater.co/v3/images/c6ac2912c0ae4dd1b3821fcc694dce8f,-14.4143215,35.3899899,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/06/2022,https://api.mwater.co/v3/images/2b73cce91eea4a50854a8bc38c90af1e,-15.1763006,35.064374,Not functional,Worn out parts,NA,NA,NA,NA,NA,NA,NA,No,NA,No
17/06/2022,https://api.mwater.co/v3/images/65f6f969be25457c9d400fefdf42848f,-15.1550948,35.0872762,Partially functional but in need of repair,"Broken parts, Irregular supply",NA,Yes,Salinity or salty water,NA,28,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
17/06/2022,https://api.mwater.co/v3/images/43ed37326e9849e8beb74c582427af9c,-14.5207569,35.3722038,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,15,No,NA,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/5dab64e7f6b249babdf10110739f32a5,-14.4118926,35.3909515,Functional,NA,NA,No,NA,NA,48,No,NA,Yes,Area or Water Mechanic,Yes 
17/06/2022,https://api.mwater.co/v3/images/7bbb2f21a7dc4d998fa28b66bc716cab,-15.14363446,35.06272163,Partially functional but in need of repair,"Broken parts, Worn out parts, Structural problems - Civil works, apron, etc, Other",Hard to pump,No,NA,NA,100,No,NA,Yes,"Community members, Water Point Committee",Yes 
17/06/2022,https://api.mwater.co/v3/images/aba88df489a246a6ae4268a261995d6a,-14.5203026,35.3750968,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,30,No,NA,Yes,Area or Water Mechanic,Yes 
